n;rounds;time
100;19;0.000021471
100;23;0.000021781
100;21;0.00002139
600;48;0.000205095
600;52;0.000153148
600;67;0.000252193
600;69;0.000190708
600;63;0.000152246
600;80;0.000155252
600;56;0.000157385
600;74;0.000248887
600;77;0.000150312
600;73;0.000148719
600;82;0.000150062
600;65;0.000150462
600;73;0.000151344
600;74;0.000165201
600;79;0.000150282
600;67;0.00014932
600;62;0.00014903
600;80;0.000148929
600;56;0.000148649
600;60;0.000148619
600;75;0.000166192
600;64;0.000148829
600;68;0.00014929
600;61;0.000148478
600;58;0.00014913
600;63;0.000149361
600;77;0.000162796
600;63;0.000150442
600;55;0.000150783
600;53;0.000150213
600;27;0.000190438
600;34;0.000171592
600;33;0.000156494
600;34;0.000144691
600;36;0.000151374
600;31;0.000150142
600;31;0.000148659
600;37;0.000162645
600;37;0.00015415
600;34;0.000150102
600;30;0.000148519
600;36;0.000148789
600;37;0.000151114
600;42;0.000150873
600;38;0.000195067
600;35;0.000150653
600;38;0.000150622
600;29;0.000150552
600;32;0.000149681
600;39;0.000149982
600;32;0.000162615
600;35;0.000150652
600;35;0.000149491
600;31;0.000148329
600;36;0.000148438
600;31;0.00014924
600;37;0.000149661
600;46;0.000166022
600;35;0.000149801
600;32;0.000148088
600;52;0.000181551
600;60;0.000179957
600;56;0.000168255
600;45;0.000152065
600;49;0.000178856
600;55;0.000168617
600;56;0.000150813
600;58;0.000151264
600;59;0.000174338
600;40;0.000153708
600;43;0.000151605
600;52;0.000150763
600;42;0.000150122
600;46;0.000151565
600;46;0.000149641
600;45;0.000163717
600;48;0.000149571
600;50;0.000149762
600;53;0.000148589
600;41;0.000148819
600;50;0.00014926
600;63;0.000167956
600;57;0.00018132
600;65;0.000151074
600;56;0.000150994
600;43;0.000150502
600;51;0.000148449
600;49;0.000152867
600;42;0.000214262
600;44;0.000150091
600;47;0.000190969
600;41;0.000219472
600;52;0.000155171
600;49;0.000152407
600;39;0.000151554
600;37;0.000151214
600;49;0.000149301
600;50;0.000165951
600;41;0.000152958
600;36;0.000150322
600;51;0.000152596
600;51;0.000151785
600;43;0.000150953
600;40;0.000152486
600;47;0.00017046
600;44;0.000151544
600;41;0.000151635
600;38;0.000152767
600;54;0.000149911
600;45;0.000150773
600;44;0.000162946
600;51;0.000292467
600;47;0.000233949
600;44;0.000157135
600;52;0.000155122
