n;rounds;time
100;21;0.000022553
100;24;0.000022732
100;23;0.000022773
100;19;0.000022543
100;20;0.000025678
100;20;0.000023104
100;18;0.000022772
100;22;0.000037159
100;19;0.000024136
100;20;0.000022873
100;17;0.000022512
100;23;0.000022012
100;25;0.000022412
100;27;0.000022081
100;20;0.000022483
100;20;0.000022953
100;22;0.000022262
100;23;0.000021971
100;24;0.000022031
100;20;0.000022272
100;23;0.000021771
100;22;0.000022212
100;21;0.00002137
100;21;0.00002135
100;23;0.000021471
100;21;0.000021921
100;19;0.000021631
100;19;0.000021761
100;21;0.000021751
100;28;0.000022161
100;27;0.000022352
100;24;0.000022012
100;21;0.000021801
100;19;0.0000213
100;23;0.000026851
100;21;0.000024886
100;23;0.000024056
100;21;0.000024155
100;17;0.000023624
100;21;0.000022872
100;22;0.000023604
100;20;0.000022933
100;23;0.000023254
100;18;0.000022201
100;20;0.000023393
100;17;0.000023163
100;20;0.000023184
100;21;0.000022632
100;18;0.000022653
100;20;0.000022342
100;17;0.000022131
100;25;0.000022782
100;23;0.000023034
100;25;0.000022833
100;26;0.000023283
100;19;0.000022523
100;22;0.000022061
100;25;0.000022533
100;23;0.000023384
100;23;0.000022843
100;21;0.000022322
100;24;0.000022812
100;17;0.000021881
100;19;0.000022332
100;25;0.000027522
100;26;0.000025728
100;21;0.000024095
100;20;0.000023824
100;18;0.000023494
100;20;0.000023303
100;23;0.000022853
100;23;0.000024186
100;20;0.000023474
100;20;0.000022622
100;22;0.000023654
100;18;0.000023825
100;20;0.000023374
100;20;0.000023123
100;18;0.000022482
100;24;0.000023253
100;22;0.000022923
100;22;0.000022813
100;21;0.000022853
100;25;0.000023745
100;17;0.000022703
100;18;0.000022652
100;24;0.000022773
100;22;0.000023294
100;21;0.000023294
100;21;0.000022552
100;22;0.000023224
100;20;0.000022863
100;21;0.000023955
100;17;0.000026109
100;22;0.000026279
100;21;0.000024296
100;17;0.000023794
100;21;0.000023064
100;25;0.000022843
100;26;0.000023414
100;18;0.000022262
100;21;0.000022262
100;23;0.000022462
100;27;0.000022662
100;22;0.000022171
100;20;0.000022222
100;23;0.000022733
100;27;0.000022362
100;19;0.000021671
100;23;0.000022983
100;20;0.000021911
100;21;0.000022232
100;24;0.000022141
100;25;0.000022642
100;25;0.000022733
100;21;0.000022071
100;22;0.000021811
100;19;0.000021721
100;24;0.000022452
100;23;0.000022383
100;18;0.00002154
100;23;0.000022382
100;25;0.000022072
100;23;0.000022111
100;24;0.000027251
100;20;0.000024296
100;22;0.000024045
100;21;0.000024316
100;25;0.000024396
100;22;0.000023995
100;21;0.000023695
100;19;0.000023153
100;18;0.000022883
100;19;0.000022903
100;19;0.000022743
100;23;0.000023644
100;27;0.000023824
100;19;0.000022533
100;18;0.000022873
100;22;0.000022662
100;21;0.000022974
100;22;0.000023894
100;18;0.000022832
100;22;0.000022773
100;27;0.000023394
100;20;0.000022523
100;20;0.000022181
100;26;0.000023374
100;21;0.000022793
100;27;0.000023144
100;22;0.000022662
100;23;0.000023224
100;20;0.000038292
100;19;0.000023364
100;21;0.000027631
100;25;0.000024836
100;24;0.000025678
100;27;0.000023944
100;29;0.000023804
100;26;0.000023685
100;30;0.000022763
100;25;0.000023033
100;27;0.000023564
100;21;0.000022703
100;25;0.000022813
100;25;0.000023334
100;27;0.000023203
100;29;0.000023424
100;28;0.000023263
100;29;0.000022993
100;33;0.000023514
100;32;0.000023965
100;29;0.000023414
100;22;0.000023073
100;29;0.000023855
100;20;0.000022713
100;29;0.000039183
100;29;0.000030958
100;22;0.000031409
100;26;0.000023775
100;30;0.000023023
100;23;0.000023644
100;28;0.000024086
100;29;0.000023364
100;23;0.000025248
100;21;0.000024526
100;19;0.000023674
100;21;0.000023254
100;22;0.000022803
100;25;0.000023344
100;25;0.000022542
100;20;0.000022463
100;20;0.000022893
100;21;0.00002682
100;26;0.000023043
100;23;0.000022202
100;21;0.000022893
100;23;0.000021771
100;22;0.000021901
100;24;0.000021992
100;22;0.000022382
100;24;0.00003732
100;23;0.000023715
100;21;0.000022021
100;21;0.000021991
100;19;0.000021942
100;22;0.000022612
100;18;0.000022052
100;19;0.00002163
100;25;0.000022633
100;24;0.000022262
100;21;0.000022642
100;23;0.000021951
100;20;0.000022472
100;25;0.000025298
100;28;0.000024596
100;29;0.000023935
100;27;0.000023444
100;28;0.000023003
100;28;0.000022903
100;20;0.000022823
100;19;0.000023154
100;23;0.000022482
100;21;0.000022282
100;27;0.000022102
100;27;0.000022742
100;19;0.000021781
100;25;0.00003707
100;20;0.000023935
100;21;0.000023534
100;26;0.000037451
100;23;0.000022592
100;28;0.000022252
100;23;0.000022523
100;21;0.000022562
100;23;0.000021891
100;23;0.000021991
100;27;0.000022913
100;28;0.000023764
100;25;0.000022473
100;22;0.000022041
100;23;0.000021631
100;24;0.000022662
100;24;0.000022012
100;23;0.000025428
100;23;0.000024546
100;19;0.000023224
100;22;0.000023173
100;24;0.000023344
100;22;0.000022783
100;22;0.000022522
100;22;0.000022562
100;26;0.000022703
100;25;0.000052879
100;21;0.000022913
100;22;0.000022532
100;20;0.000022101
100;20;0.000021931
100;23;0.000021761
100;19;0.000021771
100;25;0.000022182
100;20;0.000021701
100;21;0.000021801
100;23;0.000021861
100;20;0.000021801
100;22;0.000022713
100;18;0.000021781
100;22;0.000022482
100;17;0.000021621
100;24;0.000022472
100;21;0.000021741
100;20;0.00002124
100;23;0.000022402
100;23;0.000022101
100;25;0.000025428
100;27;0.000024566
100;33;0.000024817
100;34;0.000024115
100;35;0.000039615
100;36;0.000024696
100;26;0.000024486
100;28;0.000023144
100;34;0.000023715
100;27;0.000023935
100;26;0.000023955
100;22;0.000023253
100;31;0.000023835
100;32;0.000023825
100;28;0.000023444
100;25;0.000023705
100;29;0.000023794
100;28;0.000023313
100;31;0.000023565
100;24;0.000023253
100;30;0.000023284
100;28;0.000022953
100;26;0.000023084
100;25;0.000022833
100;30;0.000023404
100;31;0.000023724
100;35;0.000023625
100;21;0.000022442
100;29;0.000023624
100;25;0.000022702
100;27;0.000026821
100;30;0.000025287
100;33;0.000024186
100;25;0.000023444
100;27;0.000023905
100;21;0.000023544
100;24;0.000023003
100;25;0.000022613
100;32;0.000023534
100;28;0.000023264
100;25;0.000023434
100;29;0.000023234
100;29;0.000023364
100;27;0.000022622
100;26;0.000022733
100;34;0.000023264
100;30;0.000022722
100;31;0.000022362
100;28;0.000023104
100;26;0.000022602
100;32;0.000022362
100;23;0.000022241
100;26;0.000022623
100;30;0.000022502
100;32;0.000022913
100;28;0.000022553
100;28;0.000022732
100;27;0.000022432
100;25;0.000024636
100;26;0.000029826
100;21;0.000034484
100;24;0.000031229
100;25;0.000030107
100;27;0.000031479
100;25;0.000031038
100;21;0.00003162
100;22;0.000029155
100;21;0.000022582
100;26;0.000022182
100;20;0.000022001
100;26;0.000022222
100;23;0.000022462
100;24;0.000022282
100;21;0.000022713
100;26;0.000023254
100;24;0.000022532
100;22;0.000022002
100;19;0.000022051
100;27;0.000022923
100;27;0.000023033
100;26;0.000023343
100;25;0.000022493
100;27;0.000023444
100;24;0.000022873
100;27;0.000022723
100;25;0.000022853
100;21;0.000022452
100;24;0.000022993
100;24;0.000022021
100;20;0.000022582
600;40;0.000201728
600;47;0.000158006
600;44;0.000152146
600;45;0.000150022
600;42;0.000150292
600;35;0.000149471
600;47;0.00014905
600;43;0.000303404
600;51;0.000173777
600;33;0.000152396
600;39;0.000151595
600;30;0.00014962
600;38;0.000249204
600;37;0.000157305
